Gene;seqnames;start;end;width;strand;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;annotation;geneChr;geneStart;geneEnd;geneLength;geneStrand;geneId;transcriptId;distanceToTSS;gene_symbol;Peak
ENSMUST00000159395;chr1;172526826;172526993;168;*;38,8210415180075;-9,05231708548154;3,72078307642712;-2,43290643381823;0,0149781708626564;0,850431579053377;Promoter (<=1kb);1;172526410;172532685;6276;1;71870;ENSMUST00000159395.1;416;Cfap45;chr1_172526826_172526993
ENSMUST00000140927;chr3;88146116;88146313;198;*;34,8927293695619;9,05005506572613;3,72100930602194;2,43215061329728;0,0150094645125226;0,850431579053377;Intron (ENSMUST00000001455.12/17261, intron 1 of 10);3;88142574;88156003;13430;1;17261;ENSMUST00000140927.1;3542;Mef2d;chr3_88146116_88146313
ENSMUST00000161988;chr1;54250573;54250816;244;*;37,0585322113502;-9,05149226839976;3,72208964796635;-2,43183080594129;0,0150227230020249;0,850431579053377;Promoter (<=1kb);1;54250683;54278961;28279;1;78016;ENSMUST00000161988.1;0;Ccdc150;chr1_54250573_54250816
ENSMUST00000151952;chr1;37540963;37541229;267;*;17,781255564174;-7,89849891501023;3,25102032411439;-2,4295446129399;0,0151178042353829;0,850431579053377;Promoter (<=1kb);1;37439340;37541016;101677;2;269181;ENSMUST00000151952.7;0;Mgat4a;chr1_37540963_37541229
ENSMUST00000097844;chr4;135852068;135852253;186;*;46,3939578498998;9,03690832245348;3,72000782457814;2,42927132108339;0,0151292056498425;0,850431579053377;Distal Intergenic;4;135855747;135865815;10069;1;14105;ENSMUST00000097844.8;-3494;Srsf10;chr4_135852068_135852253
ENSMUST00000042710;chr18;60500046;60500258;213;*;37,1461277341476;-9,03722081509353;3,7221667196241;-2,4279462731874;0,0151845925189868;0,850431579053377;Promoter (1-2kb);18;60474191;60501987;27797;2;106878;ENSMUST00000042710.7;1729;Smim3;chr18_60500046_60500258
ENSMUST00000212960;chr8;68206742;68206993;252;*;14,9944109617989;-7,94222682521385;3,27280582612443;-2,42673328243821;0,0152354518716104;0,850431579053377;Promoter (<=1kb);8;67696890;68206057;509168;2;234353;ENSMUST00000212960.1;-685;Psd3;chr8_68206742_68206993
ENSMUST00000152487;chr11;69946475;69946652;178;*;40,4651802556635;9,02362121633296;3,71968950890799;2,42590710722575;0,0152701782928096;0,850431579053377;Promoter (1-2kb);11;69945269;69947974;2706;2;20528;ENSMUST00000152487.7;1322;Slc2a4;chr11_69946475_69946652
ENSMUST00000016638;chr1;194938764;194938938;175;*;25,7304558720439;-8,56098884083208;3,52920735648325;-2,42575399405345;0,0152766217102519;0,850431579053377;Promoter (<=1kb);1;194938819;194961279;22461;1;12490;ENSMUST00000016638.7;0;Cd34;chr1_194938764_194938938
ENSMUST00000048096;chr4;66827490;66827755;266;*;38,9768558509471;-8,5846081024249;3,54134456044831;-2,42410981362913;0,0153459642900545;0,850431579053377;Promoter (<=1kb);4;66827584;66842800;15217;1;21898;ENSMUST00000048096.11;0;Tlr4;chr4_66827490_66827755
ENSMUST00000163132;chr17;24860202;24860373;172;*;42,8305696173524;9,01014192553947;3,7199044159595;2,42214339886887;0,0154292606959976;0,850431579053377;Promoter (2-3kb);17;24858201;24864446;6246;1;14651;ENSMUST00000163132.1;2001;Hagh;chr17_24860202_24860373
ENSMUST00000145215;chr13;54680595;54680808;214;*;38,7097165194299;9,01015171076953;3,72058019233301;2,42170609017828;0,0154478388854684;0,850431579053377;3' UTR;13;54682647;54684072;1426;2;105239;ENSMUST00000145215.1;3264;Rnf44;chr13_54680595_54680808
ENSMUST00000135458;chr2;164758868;164759032;165;*;39,750066066414;9,00344837835404;3,719718185884;2,42046518806756;0,0155006633816541;0,850431579053377;Intron (ENSMUST00000017443.13/76233, intron 7 of 12);2;164754139;164759559;5421;1;76233;ENSMUST00000135458.1;4729;Dnttip1;chr2_164758868_164759032
ENSMUST00000046941;chr8;31111614;31111776;163;*;43,5078583266279;-8,99405705262104;3,72050087544281;-2,41743177967955;0,015630463636852;0,850431579053377;Promoter (<=1kb);8;31111820;31131482;19663;1;68867;ENSMUST00000046941.7;-44;Rnf122;chr8_31111614_31111776
ENSMUST00000233698;chr17;71264860;71265067;208;*;30,4975250740933;-9,00199879165925;3,72416904394988;-2,41718318514126;0,0156411433303724;0,850431579053377;Promoter (<=1kb);17;71256539;71265029;8491;2;246707;ENSMUST00000233698.1;0;Emilin2;chr17_71264860_71265067
ENSMUST00000026175;chr11;121433307;121433717;411;*;32,7130038875678;8,59957902983597;3,56131017084941;2,4147234071962;0,0157471626205881;0,850431579053377;Promoter (1-2kb);11;121434913;121450491;15579;1;63828;ENSMUST00000026175.8;-1196;Fn3k;chr11_121433307_121433717
ENSMUST00000195002;chr1;177441785;177441984;200;*;32,290930370516;-7,80559947658558;3,23570475787578;-2,41233365237869;0,0158507686851462;0,850431579053377;Promoter (<=1kb);1;177442351;177447237;4887;1;30928;ENSMUST00000195002.1;-367;Zbtb18;chr1_177441785_177441984
ENSMUST00000068564;chr1;131200133;131200299;167;*;38,8578499573145;-8,97717746860996;3,72184911407041;-2,41202079758468;0,0158643765558101;0,850431579053377;Promoter (<=1kb);1;131176410;131200135;23726;2;54354;ENSMUST00000068564.14;0;Rassf5;chr1_131200133_131200299
ENSMUST00000120638;chr10;86498808;86498994;187;*;41,8068066799175;-8,97282644836496;3,72013017306173;-2,41196571919422;0,0158667732979182;0,850431579053377;Promoter (<=1kb);10;86055125;86498856;443732;2;27204;ENSMUST00000120638.7;0;Syn3;chr10_86498808_86498994
ENSMUST00000162278;chr14;11161693;11162216;524;*;29,6503301722303;-8,57399468637608;3,5627455662634;-2,4065694636085;0,016103141293832;0,850431579053377;Promoter (<=1kb);14;9550100;11162032;1611933;2;14198;ENSMUST00000162278.7;0;Fhit;chr14_11161693_11162216
ENSMUST00000021784;chr13;30749072;30749323;252;*;17,4731360867207;-7,82811984350061;3,25305248233609;-2,40639211510017;0,0161109618097705;0,850431579053377;Promoter (<=1kb);13;30749226;30766976;17751;1;16364;ENSMUST00000021784.9;0;Irf4;chr13_30749072_30749323
ENSMUST00000074204;chr10;103369148;103369346;199;*;44,9301768955315;-8,95716314418097;3,72263032540536;-2,40613823055493;0,0161221631365825;0,850431579053377;Promoter (1-2kb);10;103367843;103419377;51535;1;103098;ENSMUST00000074204.11;1305;Slc6a15;chr10_103369148_103369346
ENSMUST00000134581;chr11;69916304;69916462;159;*;39,9935353900534;8,94815793929682;3,71997056195119;2,40543783620786;0,0161530998694496;0,850431579053377;Promoter (<=1kb);11;69916041;69916556;516;1;56310;ENSMUST00000134581.1;263;Gps2;chr11_69916304_69916462
ENSMUST00000126101;chr6;72552697;72553087;391;*;17,9893867663476;-7,80948911339192;3,24788109118453;-2,4044873855107;0,0161951651427368;0,850431579053377;Promoter (<=1kb);6;72552938;72558257;5320;1;12332;ENSMUST00000126101.2;0;Capg;chr6_72552697_72553087
ENSMUST00000120861;chr13;67194187;67194564;378;*;20,4243315033641;-8,52243913396206;3,54798911209289;-2,40204771342572;0,0163035817512587;0,850431579053377;Promoter (<=1kb);13;67194506;67209298;14793;1;218311;ENSMUST00000120861.7;0;Zfp455;chr13_67194187_67194564
ENSMUST00000040081;chr10;80332213;80332371;159;*;43,7913262452481;8,93404432147272;3,71935703492299;2,4020399863703;0,016303926144607;0,850431579053377;Promoter (2-3kb);10;80330202;80335582;5381;1;70335;ENSMUST00000040081.6;2011;Reep6;chr10_80332213_80332371
ENSMUST00000223816;chr17;69265255;69265437;183;*;40,6394468901028;-8,93304714164473;3,72219838524966;-2,39993848179738;0,0163978273951095;0,850431579053377;Promoter (2-3kb);17;69262325;69281235;18911;1;13823;ENSMUST00000223816.1;2930;Epb41l3;chr17_69265255_69265437
ENSMUST00000218727;chr10;80856985;80857159;175;*;38,0688669069521;8,9269145792118;3,72017386159445;2,39959607032607;0,01641317225147;0,850431579053377;Promoter (<=1kb);10;80857120;80861398;4279;1;73218;ENSMUST00000218727.1;0;Sppl2b;chr10_80856985_80857159
ENSMUST00000106439;chr11;116142713;116142881;169;*;32,4156389571636;8,92698725199543;3,72171238228754;2,39862362671575;0,0164568202265665;0,850431579053377;3' UTR;11;116131817;116138868;7052;2;60441;ENSMUST00000106439.1;-3845;Mrpl38;chr11_116142713_116142881
ENSMUST00000054052;chr8;122286983;122287221;239;*;44,6241493891425;8,9197808153111;3,7190179253957;2,39842372213413;0,016465805535543;0,850431579053377;Intron (ENSMUST00000127664.1/108148, intron 1 of 15);8;122282141;122337251;55111;1;22761;ENSMUST00000054052.14;4842;Zfpm1;chr8_122286983_122287221
ENSMUST00000172544;chr2;140671430;140671609;180;*;47,7841172082367;-8,91990393498513;3,71940325598861;-2,39820834716515;0,0164754910295821;0,850431579053377;Promoter (<=1kb);2;140650914;140671450;20537;2;71436;ENSMUST00000172544.7;0;Flrt3;chr2_140671430_140671609
ENSMUST00000152215;chr5;73630127;73630443;317;*;30,72203025563;-8,93005982912961;3,7245109160592;-2,39764630320329;0,0165007899330155;0,850431579053377;Promoter (<=1kb);5;73629676;73630312;637;2;231296;ENSMUST00000152215.2;0;Lrrc66;chr5_73630127_73630443
ENSMUST00000190005;chr1;75317324;75317481;158;*;42,4713581522697;8,75253485040484;3,65135664437789;2,3970638047317;0,016527045542179;0,850431579053377;Promoter (<=1kb);1;75316347;75317372;1026;2;13437;ENSMUST00000190005.1;0;Dnpep;chr1_75317324_75317481
ENSMUST00000089200;chr2;150570237;150570482;246;*;35,6732482933874;-8,92171212562661;3,72203137524593;-2,39700078429272;0,0165298883318248;0,850431579053377;Promoter (<=1kb);2;150570415;150578944;8530;1;13011;ENSMUST00000089200.2;0;Cst7;chr2_150570237_150570482
ENSMUST00000196157;chr11;78074073;78074248;176;*;44,2076148711803;8,91254860166535;3,71910153401458;2,39642519037245;0,016555872684939;0,850431579053377;Promoter (<=1kb);11;78073170;78073241;72;2;102466649;ENSMUST00000196157.1;-832;Mir451b;chr11_78074073_78074248
ENSMUST00000126742;chr2;6723682;6723921;240;*;36,5080855899457;-8,91271109979552;3,72158996160441;-2,39486649301719;0,0166264180056621;0,850431579053377;Promoter (1-2kb);2;6623528;6722216;98689;2;14007;ENSMUST00000126742.1;-1466;Celf2;chr2_6723682_6723921
ENSMUST00000102912;chr18;56925838;56926080;243;*;19,494731003893;7,7606652444655;3,2436170820937;2,39259599639799;0,0167296510386498;0,850431579053377;Promoter (<=1kb);18;56761716;56925548;163833;2;320253;ENSMUST00000102912.7;-290;Marchf3;chr18_56925838_56926080
ENSMUST00000100340;chr14;101609097;101609296;200;*;36,7529766942973;-8,90548076476189;3,72279920591121;-2,39214641246872;0,0167501589606528;0,850431579053377;Promoter (<=1kb);14;101462974;101609191;146218;2;210789;ENSMUST00000100340.3;0;Tbc1d4;chr14_101609097_101609296
ENSMUST00000167812;chr1;144249012;144249254;243;*;32,6877721071821;-8,90334955473427;3,72323535840878;-2,39129378018674;0,0167891126951641;0,850431579053377;Promoter (<=1kb);1;144244673;144249027;4355;2;50778;ENSMUST00000167812.1;0;Rgs1;chr1_144249012_144249254
ENSMUST00000198206;chr3;136325780;136326129;350;*;27,1223902357738;-8,46490972471059;3,53993005787873;-2,39126468215677;0,0167904434827542;0,850431579053377;Promoter (<=1kb);3;136053449;136326025;272577;2;242248;ENSMUST00000198206.1;0;Bank1;chr3_136325780_136326129
ENSMUST00000139532;chr11;87127582;87127881;300;*;15,5243767558551;7,76057367828361;3,2464692695091;2,39046577497932;0,0168270173972573;0,850431579053377;Promoter (<=1kb);11;87127305;87149317;22013;1;68729;ENSMUST00000139532.1;277;Trim37;chr11_87127582_87127881
ENSMUST00000186183;chr13;3478075;3478271;197;*;17,9921456190205;-7,76415733424721;3,24857967525728;-2,3900159794087;0,016847639761992;0,850431579053377;Promoter (<=1kb);13;3478230;3486177;7948;1;76937;ENSMUST00000186183.1;0;2810429I04Rik;chr13_3478075_3478271
ENSMUST00000136451;chrX;20798224;20798441;218;*;16,2111582162592;-7,76682823548434;3,24988775423954;-2,3898758427433;0,0168540693216287;0,850431579053377;Promoter (<=1kb);20;20797814;20860497;62684;1;11836;ENSMUST00000136451.7;410;Araf;chrX_20798224_20798441
ENSMUST00000061391;chr7;90426339;90426497;159;*;46,8118901538109;-8,88536520106972;3,72002940172645;-2,38852015442299;0,0169163804515022;0,850431579053377;Promoter (<=1kb);7;90426577;90428669;2093;1;70054;ENSMUST00000061391.8;-80;Ccdc89;chr7_90426339_90426497
ENSMUST00000195725;chr9;107588353;107588508;156;*;30,3874606898745;8,89073828407863;3,72243789427528;2,38841816481389;0,0169210763389882;0,850431579053377;Promoter (<=1kb);9;107587757;107591694;3938;1;15983;ENSMUST00000195725.5;596;Ifrd2;chr9_107588353_107588508
ENSMUST00000161371;chr10;122815195;122815389;195;*;29,5189658856149;-8,89269928893358;3,72394520604811;-2,38797801710155;0,0169413550984217;0,850431579053377;Intron (ENSMUST00000162853.7/319468, intron 4 of 5);10;122811447;122886293;74847;1;319468;ENSMUST00000161371.1;3748;Ppm1h;chr10_122815195_122815389
ENSMUST00000016231;chr9;32539291;32539496;206;*;24,3466177169148;-8,40111751661744;3,52398505991021;-2,38398216047814;0,0171264325762575;0,850431579053377;Promoter (2-3kb);9;32422204;32541595;119392;2;14247;ENSMUST00000016231.13;2099;Fli1;chr9_32539291_32539496
ENSMUST00000081746;chr9;74976004;74976179;176;*;32,490233901849;-8,87458210948003;3,72269932323729;-2,38391052806344;0,0171297665211423;0,850431579053377;Promoter (<=1kb);9;74976111;75032085;55975;1;235493;ENSMUST00000081746.6;0;Fam214a;chr9_74976004_74976179
ENSMUST00000154510;chr15;103252779;103252937;159;*;38,9280552283738;8,86872315804452;3,72033652789499;2,38384971132237;0,0171325975254656;0,850431579053377;Promoter (<=1kb);15;103249239;103252810;3572;2;18022;ENSMUST00000154510.7;0;Nfe2;chr15_103252779_103252937
ENSMUST00000182001;chrX;95166448;95166629;182;*;32,6267002036749;-8,87271542141825;3,72343924770984;-2,38293546131458;0,0171752051307719;0,850431579053377;Promoter (<=1kb);20;95048944;95166474;117531;2;236915;ENSMUST00000182001.7;0;Arhgef9;chrX_95166448_95166629
ENSMUST00000220996;chr13;9760119;9760393;275;*;38,190936324352;-8,86621885874032;3,72158622079383;-2,38237631287476;0,01720130940732;0,850431579053377;Intron (ENSMUST00000110636.8/66505, intron 1 of 14);13;9690373;9764350;73978;2;66505;ENSMUST00000220996.1;3957;Zmynd11;chr13_9760119_9760393
ENSMUST00000031985;chr6;39423757;39423954;198;*;30,4629208150343;8,8685823875883;3,72495336960026;2,38085729071557;0,0172724019105716;0,850431579053377;Distal Intergenic;6;39397804;39420462;22659;2;54484;ENSMUST00000031985.12;-3295;Mkrn1;chr6_39423757_39423954
ENSMUST00000218776;chr10;89791831;89792221;391;*;20,2895301673716;-8,88351889967563;3,73224623916374;-2,38020707381464;0,0173029117121472;0,850431579053377;Intron (ENSMUST00000020112.6/75089, intron 11 of 20);10;89787200;89818402;31203;1;75089;ENSMUST00000218776.1;4631;Uhrf1bp1l;chr10_89791831_89792221
ENSMUST00000127113;chr14;103087039;103087205;167;*;29,616808942439;8,86117527732528;3,72320819586488;2,37998382340445;0,0173133980740018;0,850431579053377;Promoter (2-3kb);14;103083105;103089817;6713;2;50789;ENSMUST00000127113.1;2612;Fbxl3;chr14_103087039_103087205
ENSMUST00000218469;chr10;75762545;75762717;173;*;27,7185420005196;8,86119700199168;3,72384334180041;2,3795837226889;0,0173322052703211;0,850431579053377;Promoter (1-2kb);10;75754853;75764270;9418;2;104248;ENSMUST00000218469.1;1553;Cabin1;chr10_75762545_75762717
ENSMUST00000142238;chr11;115511292;115511455;164;*;34,2708915826952;8,85368620927798;3,72185466910535;2,3788371649144;0,0173673459911449;0,850431579053377;Promoter (2-3kb);11;115503033;115514116;11084;2;15374;ENSMUST00000142238.1;2661;Jpt1;chr11_115511292_115511455
ENSMUST00000101387;chr11;32284960;32285861;902;*;31,4741314940669;8,85368620423969;3,72200765646286;2,37873938514507;0,017371953141486;0,850431579053377;Promoter (1-2kb);11;32286965;32287727;763;1;544763;ENSMUST00000101387.3;-1104;Hbq1b;chr11_32284960_32285861
ENSMUST00000046575;chr7;44869712;44870081;370;*;31,7687976447113;-8,84681501676711;3,72348953619176;-2,37594732864894;0,0175039612222613;0,850431579053377;Promoter (<=1kb);7;44863068;44869788;6721;2;84113;ENSMUST00000046575.16;0;Ptov1;chr7_44869712_44870081
ENSMUST00000041264;chr10;82241212;82241436;225;*;27,9068850135202;-8,42324153712983;3,54528016110273;-2,37590293414494;0,0175060672723784;0,850431579053377;Promoter (<=1kb);10;82224850;82241273;16424;2;237411;ENSMUST00000041264.14;0;Zfp938;chr10_82241212_82241436
ENSMUST00000212529;chr8;105289113;105289476;364;*;24,15041442988;-8,86647872713993;3,73296296492276;-2,37518529126993;0,0175401426782293;0,850431579053377;Promoter (<=1kb);8;105287914;105289504;1591;2;74356;ENSMUST00000212529.1;28;4931428F04Rik;chr8_105289113_105289476
ENSMUST00000155605;chr2;13574423;13574657;235;*;15,0047230114369;-7,72630151716437;3,25429667097008;-2,37418474661108;0,0175877479811456;0,850431579053377;Promoter (<=1kb);2;13574322;13578604;4283;1;22352;ENSMUST00000155605.1;101;Vim;chr2_13574423_13574657
ENSMUST00000181700;chr13;59738565;59738794;230;*;39,5257870359465;8,83092728274477;3,72035923044598;2,37367596399721;0,0176119989573404;0,850431579053377;Intron (ENSMUST00000224724.1/ENSMUST00000224724.1, intron 1 of 2);13;59733650;59737470;3821;1;75223;ENSMUST00000181700.1;4915;4930528D03Rik;chr13_59738565_59738794
ENSMUST00000141558;chr11;68691409;68691719;311;*;18,7845996630139;7,71186819065328;3,24960603993565;2,37317019228768;0,0176361354652031;0,850431579053377;Promoter (<=1kb);11;68691559;68699259;7701;1;77579;ENSMUST00000141558.1;0;Myh10;chr11_68691409_68691719
ENSMUST00000159840;chr4;152448778;152448955;178;*;30,2519485172386;-8,83701413649549;3,72379102510622;-2,37312300204693;0,0176383889625129;0,850431579053377;Promoter (<=1kb);4;152390742;152448840;58099;2;16498;ENSMUST00000159840.7;0;Kcnab2;chr4_152448778_152448955
ENSMUST00000212645;chr8;107440022;107440186;165;*;31,7733842679223;8,83092721544357;3,72240387128056;2,37237213392581;0,0176742794855146;0,850431579053377;Intron (ENSMUST00000166615.2/66894, intron 1 of 23);8;107436416;107483590;47175;1;66894;ENSMUST00000212645.1;3606;Wwp2;chr8_107440022_107440186
ENSMUST00000133762;chr3;95293661;95293978;318;*;32,1286737467183;-8,82810903946216;3,72330815356042;-2,37103905327317;0,0177381567245573;0,850431579053377;Promoter (1-2kb);3;95291986;95296161;4176;1;75007;ENSMUST00000133762.1;1675;Mindy1;chr3_95293661_95293978
ENSMUST00000040261;chr19;7057544;7057962;419;*;15,870488269889;-7,69863041899012;3,24828379852679;-2,37006089876806;0,017785155562433;0,850431579053377;Promoter (<=1kb);19;7056810;7198057;141248;1;107227;ENSMUST00000040261.6;734;Macrod1;chr19_7057544_7057962
ENSMUST00000142555;chr11;32284625;32284859;235;*;26,7654274392754;8,82336823713566;3,72415227043382;2,36922864491463;0,0178252299779947;0,850431579053377;Promoter (<=1kb);11;32283811;32284438;628;1;15122;ENSMUST00000142555.1;814;Hba-a1;chr11_32284625_32284859
ENSMUST00000168047;chr4;140983462;140983692;231;*;36,2464213008727;-8,81591417788787;3,72152148549681;-2,36890051884545;0,0178410515300277;0,850431579053377;Distal Intergenic;4;140986873;141005087;18215;1;74772;ENSMUST00000168047.7;-3181;Atp13a2;chr4_140983462_140983692
ENSMUST00000173672;chr19;5848786;5848962;177;*;24,3243986390851;8,44856322271342;3,5681146738709;2,36779475855464;0,0178944596095608;0,850431579053377;Intron (ENSMUST00000187697.1/ENSMUST00000187697.1, intron 1 of 1);19;5824708;5845478;20771;2;66961;ENSMUST00000173672.1;-3308;Neat1;chr19_5848786_5848962
ENSMUST00000172167;chr8;81342332;81342486;155;*;29,6834378206335;-8,81882636692047;3,72464981734959;-2,36769274948801;0,0178993936839991;0,850431579053377;Promoter (<=1kb);8;81342556;81745902;403347;1;234515;ENSMUST00000172167.8;-70;Inpp4b;chr8_81342332_81342486
ENSMUST00000107409;chr7;79149035;79149224;190;*;21,7592471936887;-8,43880702388346;3,56475866622792;-2,36728704914351;0,0179190287939278;0,850431579053377;Promoter (<=1kb);7;79133768;79149053;15286;2;17304;ENSMUST00000107409.4;0;Mfge8;chr7_79149035_79149224
